NB,000000,000000,000000,000000,00-00-01.416
GB,000171,000159,000149,000165,00-00-01.498
NB,000000,000000,000000,000000,00-00-06.417
GB,000171,000159,000149,000166,00-00-06.496
NB,000000,000000,000000,000000,00-00-11.418
GB,000170,000159,000149,000166,00-00-11.496
NB,000000,000000,000000,000000,00-00-16.418
GB,000170,000159,000149,000166,00-00-16.496
NB,000000,000000,000000,000000,00-00-21.417
GB,000170,000159,000149,000166,00-00-21.497
NB,000000,000000,000000,000000,00-00-26.417
GB,000170,000159,000149,000166,00-00-26.496
NB,000000,000000,000000,000000,00-00-31.417
GB,000170,000159,000149,000165,00-00-31.496
NB,000000,000000,000000,000000,00-00-36.417
GB,000170,000159,000149,000165,00-00-36.497
NB,000000,000000,000000,000000,00-00-41.417
GB,000169,000160,000150,000164,00-00-41.497
NB,000000,000000,000000,000000,00-00-46.417
GB,000169,000160,000150,000164,00-00-46.496
NB,000000,000000,000000,000000,00-00-51.417
GB,000170,000160,000150,000164,00-00-51.497
NB,000000,000000,000000,000000,00-00-56.419
GB,000169,000161,000150,000164,00-00-56.497
NB,000000,000000,000000,000000,00-01-01.417
GB,000170,000161,000150,000163,00-01-01.500
NB,000000,000000,000000,000000,00-01-06.421
GB,000170,000161,000150,000163,00-01-06.497
NB,000000,000000,000000,000000,00-01-11.418
GB,000170,000161,000150,000163,00-01-11.497
NB,000000,000000,000000,000000,00-01-16.418
GB,000170,000161,000149,000163,00-01-16.498
NB,000000,000000,000000,000000,00-01-21.419
GB,000170,000161,000150,000163,00-01-22.505
NB,000000,000000,000000,000000,00-01-26.418
GB,000169,000161,000149,000163,00-01-26.657
NB,000000,000000,000000,000000,00-01-31.418
GB,000169,000161,000149,000162,00-01-31.678
NB,000000,000000,000000,000000,00-01-36.418
GB,000168,000161,000149,000162,00-01-36.500
NB,000000,000000,000000,000000,00-01-41.419
GB,000168,000162,000149,000162,00-01-41.500
NB,000000,000000,000000,000000,00-01-46.418
GB,000167,000162,000149,000162,00-01-46.744
NB,000000,000000,000000,000000,00-01-51.419
GB,000167,000162,000149,000163,00-01-51.499
NB,000000,000000,000000,000000,00-01-56.418
GB,000167,000162,000149,000163,00-01-56.497
NB,000000,000000,000000,000000,00-02-01.420
GB,000167,000162,000149,000163,00-02-01.565
NB,000000,000000,000000,000000,00-02-06.419
GB,000167,000163,000149,000162,00-02-06.498
NB,000000,000000,000000,000000,00-02-11.419
GB,000167,000163,000149,000162,00-02-11.527
NB,000000,000000,000000,000000,00-02-16.419
GB,000167,000163,000149,000162,00-02-16.498
NB,000000,000000,000000,000000,00-02-21.419
GB,000167,000163,000148,000161,00-02-21.544
NB,000000,000000,000000,000000,00-02-26.421
GB,000167,000163,000149,000162,00-02-26.500
NB,000000,000000,000000,000000,00-02-31.419
GB,000167,000163,000149,000162,00-02-31.508
NB,000000,000000,000000,000000,00-02-36.422
GB,000166,000164,000149,000162,00-02-36.498
NB,000000,000000,000000,000000,00-02-41.422
GB,000167,000163,000149,000163,00-02-41.499
NB,000000,000000,000000,000000,00-02-46.420
GB,000167,000164,000149,000163,00-02-46.501
NB,000000,000000,000000,000000,00-02-51.421
GB,000167,000163,000149,000163,00-02-51.499
NB,000000,000000,000000,000000,00-02-56.420
GB,000167,000164,000150,000163,00-02-56.499
NB,000000,000000,000000,000000,00-03-01.420
GB,000167,000164,000150,000163,00-03-01.499
NB,000000,000000,000000,000000,00-03-06.420
GB,000167,000164,000150,000163,00-03-06.499
NB,000000,000000,000000,000000,00-03-11.420
GB,000167,000164,000150,000164,00-03-11.502
NB,000000,000000,000000,000000,00-03-16.421
GB,000167,000164,000150,000164,00-03-16.500
NB,000000,000000,000000,000000,00-03-21.420
GB,000168,000164,000150,000163,00-03-21.503
NB,000000,000000,000000,000000,00-03-26.421
GB,000167,000164,000150,000164,00-03-26.500
NB,000000,000000,000000,000000,00-03-31.423
GB,000168,000164,000150,000164,00-03-31.502
NB,000000,000000,000000,000000,00-03-36.420
GB,000169,000164,000150,000164,00-03-36.502
NB,000000,000000,000000,000000,00-03-41.420
GB,000169,000164,000150,000164,00-03-41.500
NB,000000,000000,000000,000000,00-03-46.423
GB,000169,000164,000150,000164,00-03-46.500
NB,000000,000000,000000,000000,00-03-51.421
GB,000169,000164,000150,000164,00-03-51.500
NB,000000,000000,000000,000000,00-03-56.425
GB,000168,000163,000149,000164,00-03-56.502
NB,000000,000000,000000,000000,00-04-01.421
GB,000168,000163,000149,000164,00-04-01.501
NB,000000,000000,000000,000000,00-04-06.422
GB,000169,000164,000150,000164,00-04-06.501
NB,000000,000000,000000,000000,00-04-11.422
GB,000168,000164,000150,000163,00-04-11.501
NB,000000,000000,000000,000000,00-04-16.421
GB,000168,000164,000150,000163,00-04-16.501
NB,000000,000000,000000,000000,00-04-21.423
GB,000167,000164,000150,000164,00-04-21.501
NB,000000,000000,000000,000000,00-04-26.421
GB,000167,000164,000150,000163,00-04-26.500
NB,000000,000000,000000,000000,00-04-31.422
GB,000167,000163,000150,000164,00-04-31.506
NB,000000,000000,000000,000000,00-04-36.422
GB,000168,000163,000150,000164,00-04-36.501
