NB,000000,000000,000000,000000,00-00-04.178
GB,000403,000403,000432,000424,00-00-04.256
NB,000000,000000,000000,000000,00-00-09.178
GB,000402,000402,000433,000428,00-00-09.271
NB,000000,000000,000000,000000,00-00-14.178
GB,000400,000403,000438,000433,00-00-14.271
NB,000000,000000,000000,000000,00-00-19.193
GB,000398,000408,000437,000435,00-00-19.271
NB,000000,000000,000000,000000,00-00-24.193
GB,000399,000408,000443,000434,00-00-24.271
NB,000000,000000,000000,000000,00-00-29.193
GB,000402,000407,000442,000430,00-00-29.286
NB,000000,000000,000000,000000,00-00-34.208
GB,000405,000405,000441,000430,00-00-34.286
NB,000000,000000,000000,000000,00-00-39.208
GB,000407,000401,000441,000430,00-00-39.286
NB,000000,000000,000000,000000,00-00-44.208
GB,000403,000405,000438,000429,00-00-44.302
NB,000000,000000,000000,000000,00-00-49.223
GB,000404,000406,000437,000432,00-00-49.301
NB,000000,000000,000000,000000,00-00-54.223
GB,000400,000406,000435,000427,00-00-54.301
NB,000000,000000,000000,000000,00-00-59.223
GB,000400,000405,000435,000432,00-00-59.317
NB,000000,000000,000000,000000,00-01-04.223
GB,000407,000403,000435,000434,00-01-04.317
NB,000000,000000,000000,000000,00-01-09.238
GB,000403,000403,000440,000432,00-01-09.316
NB,000000,000000,000000,000000,00-01-14.238
GB,000402,000406,000444,000432,00-01-14.332
NB,000000,000000,000000,000000,00-01-19.238
GB,000397,000408,000445,000427,00-01-19.332
NB,000000,000000,000000,000000,00-01-24.253
GB,000394,000406,000446,000430,00-01-24.332
NB,000000,000000,000000,000000,00-01-29.253
GB,000397,000407,000444,000431,00-01-29.347
NB,000000,000000,000000,000000,00-01-34.253
GB,000399,000405,000436,000439,00-01-34.347
NB,000000,000000,000000,000000,00-01-39.269
GB,000401,000403,000435,000443,00-01-39.347
NB,000000,000000,000000,000000,00-01-44.268
GB,000400,000400,000429,000437,00-01-44.347
NB,000000,000000,000000,000000,00-01-49.268
