NB,000000,000000,000000,000000,00-00-03.873
GB,000398,000402,000432,000429,00-00-03.966
NB,000000,000000,000000,000000,00-00-08.888
GB,000401,000400,000436,000426,00-00-08.966
NB,000000,000000,000000,000000,00-00-13.888
GB,000396,000399,000437,000420,00-00-13.982
NB,000000,000000,000000,000000,00-00-18.888
GB,000394,000399,000435,000428,00-00-18.982
NB,000000,000000,000000,000000,00-00-23.903
GB,000392,000393,000436,000430,00-00-23.981
NB,000000,000000,000000,000000,00-00-28.903
GB,000391,000392,000433,000430,00-00-28.997
NB,000000,000000,000000,000000,00-00-33.903
GB,000396,000389,000427,000427,00-00-33.997
NB,000000,000000,000000,000000,00-00-38.918
GB,000395,000388,000418,000415,00-00-38.997
NB,000000,000000,000000,000000,00-00-43.918
GB,000393,000393,000419,000414,00-00-44.012
NB,000000,000000,000000,000000,00-00-48.918
GB,000391,000391,000424,000415,00-00-49.012
NB,000000,000000,000000,000000,00-00-53.934
GB,000394,000394,000428,000423,00-00-54.012
NB,000000,000000,000000,000000,00-00-58.933
GB,000393,000397,000440,000433,00-00-59.012
NB,000000,000000,000000,000000,00-01-03.933
GB,000394,000398,000441,000439,00-01-04.027
NB,000000,000000,000000,000000,00-01-08.949
GB,000396,000398,000440,000434,00-01-09.027
NB,000000,000000,000000,000000,00-01-13.949
GB,000393,000397,000443,000429,00-01-14.027
NB,000000,000000,000000,000000,00-01-18.948
GB,000392,000397,000441,000429,00-01-19.042
NB,000000,000000,000000,000000,00-01-23.948
GB,000393,000397,000439,000422,00-01-24.042
NB,000000,000000,000000,000000,00-01-28.964
GB,000392,000402,000439,000423,00-01-29.042
NB,000000,000000,000000,000000,00-01-33.964
GB,000390,000404,000435,000425,00-01-34.057
NB,000000,000000,000000,000000,00-01-38.963
GB,000393,000399,000437,000424,00-01-39.057
NB,000000,000000,000000,000000,00-01-43.979
GB,000392,000399,000433,000427,00-01-44.057
NB,000000,000000,000000,000000,00-01-48.979
GB,000393,000396,000435,000430,00-01-49.072
NB,000000,000000,000000,000000,00-01-53.979
GB,000394,000396,000441,000431,00-01-54.072
NB,000000,000000,000000,000000,00-01-58.994
GB,000391,000396,000442,000433,00-01-59.072
NB,000000,000000,000000,000000,00-02-03.994
GB,000394,000399,000446,000430,00-02-04.072
NB,000000,000000,000000,000000,00-02-08.994
GB,000393,000401,000441,000429,00-02-09.087
NB,000000,000000,000000,000000,00-02-14.009
GB,000397,000397,000438,000430,00-02-14.087
NB,000000,000000,000000,000000,00-02-19.009
GB,000401,000401,000436,000425,00-02-19.103
NS,000000,000000,000000,000000,00-02-22.009
GS,000078,000068,000075,000087,00-02-22.024
